label_class,text,randnum
量刑标准,追诉时效是指实际判决的有期徒刑吗,0.794640355
从属,请问伪证罪属于什么罪,0.794679784
概念,问一下解释一下破坏交通设施罪定义的意思,0.795096039
其它,公司吸收合并基本程序,0.796042639
概念,请问解释解释走私淫秽物品罪是什么意思？,0.796880903
法律条文,黑龙江省盗窃立案标准,0.797517338
量刑标准,危险驾驶罪有几种判罚,0.797541059
量刑标准,销售侵权复制品罪该怎么判,0.798413731
法律条文,危险驾驶罪会被追究什么刑事责任?,0.798598953
量刑标准,隐瞒境外存款罪既遂判刑标准是什么,0.798885235
量刑标准,聚众斗殴罪的法律后果,0.7991538
法律条文,故意杀人罪既遂刑事责任如何追究?,0.799172439
量刑标准,我想了解一下诽谤污蔑罪的量刑标准,0.799401354
特征,怎样才会构成非法出租、出借枪支罪,0.799875311
量刑标准,你好窃取、收买、非法提供信用卡信息罪的量刑是什么,0.799928662
特征,什么条件下才会构成抢劫爆炸物罪?,0.800631491
特征,传播淫秽物品罪的构成要件是什么,0.801429666
概念,你好如何理解非法吸收公众存款罪的概念是什么,0.802068893
其它,刑事拘役会保留案底吗,0.802623783
法律条文,你好，麻烦问一下抗税罪有哪些法律条文,0.803213352
量刑标准,你好煽动分裂国家罪的处罚标准是什么,0.806287854
其它,我是取保候审人员，去外地能去吗？,0.806351971
量刑标准,变造国家机关印章罪既遂怎么判刑?,0.80644744
量刑标准,擅自发行公司债券罪最多判多少年?,0.809310349
其它,十六岁故意放火需要负刑事责任吗？,0.809408324
量刑标准,请教一下破坏易燃易爆设备罪判多久,0.809963138
量刑标准,"杀死人犯包庇罪怎么判,有哪些规定",0.810023425
从属,请问传染病菌种、毒种扩散罪属于什么罪,0.810393169
量刑标准,破坏界碑、界桩罪的刑法裁量规定?,0.810843067
法律条文,浙江诈骗罪的立案标准,0.810874583
其它,缓刑量刑的特点有哪些,0.811653746
量刑标准,"偷窃公司财产怎么判刑,怎么规定的",0.813686199
量刑标准,构成诽谤罪怎么判刑?,0.817204344
其它,租的电车被偷了用赔吗,0.817901476
量刑标准,投放危险物质罪既遂怎么定罪处罚?,0.818490222
其它,"洗钱跑分怎样定罪,法律怎么规定的",0.818518521
其它,"判刑五年一般多久出来,怎么规定的",0.818537938
量刑标准,包庇杀人犯罪怎么判刑,0.81859396
法律条文,"抢劫案怎么才可以立案,怎么规定的",0.818776533
量刑标准,一般违法发放贷款罪是怎么处罚的?,0.819264542
量刑标准,问一下走私废物罪的刑期是多久,0.820081686
量刑标准,构成危险物品肇事罪既遂怎么量刑?,0.820302516
量刑标准,擅自设立金融机构罪既遂处罚标准?,0.820561025
其它,"酒驾和醉驾有哪些区别,怎么规定的",0.821393339
量刑标准,构成盗窃危险物质罪既遂怎么处罚?,0.821704303
法律条文,"故意杀人判死刑的条件,有哪些规定",0.821722631
其它,免除刑事责任还有罪吗,0.821823421
量刑标准,"卖假烟怎么量刑,法律是如何规定的",0.823537393
其它,走私罪可以判处缓刑吗,0.823547163
其它,醉驾出事故扣车期限最长是多长时间,0.826497655
特征,倒卖文物罪的构成要件主要有哪些?,0.826800283
量刑标准,合伙走私并贩卖武器罪既遂判多久?,0.826860991
其它,伪造合同章属于什么罪,0.826962605
特征,您好出售、购买、运输假币罪的要件是什么,0.827118811
概念,如何理解过失泄露国家秘密罪解释,0.82749304
特征,伪造国家机关公文罪是如何构成的?,0.828185171
法律条文,过失损毁文物罪有什么法律条文,0.82822903
法律条文,变造货币罪判刑标准?,0.828845633
法律条文,湖南赌博刑事立案标准,0.830216157
量刑标准,中国刑法强迫卖淫罪既遂怎么量刑?,0.830456745
量刑标准,徇私舞弊不征税款罪判刑最新规定?,0.830699833
量刑标准,非法经营烟草罪怎么罚,0.830745723
量刑标准,变造国家机关印章罪法院会判多久?,0.831547291
其它,造谣污蔑他人是什么罪,0.832138641
量刑标准,帮别人洗钱获取5千块钱，要判几年,0.833046052
量刑标准,"摩托车醉驾初犯怎么判,怎么规定的",0.833303121
特征,怎样才构成失职造成珍贵文物流失罪,0.833391448
量刑标准,抢夺国家机关证件罪既遂如何量刑?,0.834185116
法律条文,违法提供出口退税凭证罪对应的法律依据有哪些,0.834417812
法律条文,妨害公务罪的行为表现,0.834426347
量刑标准,"销赃罪怎么判刑,法律上有哪些规定",0.834575267
其它,传播淫秽物品被刑事拘留一个星期了,0.834682668
法律条文,虚开发票罪会被追究什么刑事责任?,0.834799795
量刑标准,滥用公司证券职权罪既遂处罚规定?,0.834839986
法律条文,你好，麻烦问一下遗弃武器装备罪对应的法律依据有哪些,0.834841768
特征,故意损毁文物罪的犯罪构成是什么?,0.835435844
法律条文,集资诈骗罪会被追究什么刑事责任?,0.835789657
量刑标准,刑法盗掘古文化遗址罪的量刑标准?,0.835912193
其它,"假释家属需要什么手续,有哪些规定",0.836043988
量刑标准,失火罪具体量刑标准?,0.836048647
从属,您好强迫卖血罪属于什么罪,0.836272983
特征,非法出借枪支罪需要哪些构成要件?,0.836927245
法律条文,滥伐林木罪立案标准?,0.83721975
法律条文,"北京侵占罪多少钱立案,怎么规定的",0.837312861
其它,侵占物品是否属了犯罪,0.837662762
概念,请教一下走私淫秽物品罪介绍,0.838256316
特征,你好，麻烦问一下盗掘古文化遗址、古墓葬罪的要件有哪些,0.838882755
其它,"判处拘役能保外就医吗,有哪些规定",0.839343899
量刑标准,故意传播虚假恐怖信息罪量刑处罚?,0.839473607
其它,撤销假释的情况有哪些,0.839752077
量刑标准,"做假烟判多少年,法律是如何规定的",0.839845152
法律条文,请教一下单位受贿罪有哪些刑法条文,0.840314651
其它,集资诈骗网上如何登记,0.840359001
量刑标准,请教一下武器装备肇事罪的处罚标准是什么,0.841487513
其它,缓刑期间可以去旅游吗,0.841607276
特征,请教一下医疗事故罪有哪些特征,0.842402095
特征,"寻衅滋事犯罪构成,法律怎么规定的",0.842619972
特征,"单位走私如何认定,法律怎么规定的",0.842683794
其它,批捕期间住的是监狱吗,0.842897714
量刑标准,"爆炸罪怎么判刑?,法律怎么规定的",0.843332966
特征,冒昧问一下资助危害国家安全犯罪活动罪的要件有哪些,0.843502183
其它,帮我写一份强奸起诉书,0.843719544
量刑标准,非法采集血液事故罪既遂量刑规定?,0.844439469
其它,减刑算不算五年内累犯,0.845068449
其它,您好，我问一下团伙犯罪该如何量刑,0.845515089
量刑标准,虚假诉讼罪既遂法院一般怎么判刑?,0.845581599
量刑标准,偷窃罪判刑标准细分?,0.846123588
特征,非法吸收公众存款罪如何认定,0.84660101
其它,"请问八十二条之规定,刑事拘留多久",0.846660018
概念,解释一下走私核材料罪是什么意思？,0.846957914
量刑标准,买卖国家机关公文罪既遂怎么判刑?,0.848136881
法律条文,骗取贷款罪的立案标准是怎么样的?,0.848390289
量刑标准,您好伪造、变造金融票证罪怎么判刑,0.848923329
概念,请问解释一下强奸罪解释,0.849463921
量刑标准,"参与诈骗怎么判刑,具体规定有哪些",0.850260589
量刑标准,使用假币罪如何量刑?,0.850295137
其它,无证驾驶醉驾怎么处理,0.850939296
其它,无期徒刑能减刑多少年,0.851314561
法律条文,问一下遗弃罪有什么相关法律规定,0.851871387
特征,刑法资敌罪构成要件?,0.852429184
量刑标准,聚众斗殴没伤会判刑吗,0.85248363
其它,犯罪未遂的该怎样处罚,0.852610349
特征,非法制造发票罪需要哪些犯罪构成?,0.852925217
量刑标准,毒品案件如何进行量刑,0.852995883
量刑标准,走私国家明令禁止物品罪如何量刑?,0.85332965
其它,4万4千元起诉的流程和费用是多少,0.853500018
概念,请问如何理解破坏电力设备罪解释,0.854286729
量刑标准,"强奸罪具体要判刑多久,怎么规定的",0.854392082
特征,问一下窃取、收买、非法提供信用卡信息罪的要件是什么,0.854455477
概念,请问解释解释伪造、出售伪造的增值税专用发票罪的概念,0.855201011
量刑标准,请问盗伐林木罪的处罚是什么,0.85528354
法律条文,达到什么标准引诱卖淫罪才能立案?,0.856712664
量刑标准,犯盗窃罪会被判处几年,0.856751174
其它,参与故意伤害也犯罪吗,0.857302052
量刑标准,"偷盗罪怎样判刑,法律上有哪些规定",0.858362568
特征,冒昧问一下拒不救援友邻部队罪如何认定,0.858394755
量刑标准,交通肇事后逃逸致人死亡会怎么判刑,0.858923501
从属,您好煽动军人逃离部队罪的上级罪名是什么,0.858929922
量刑标准,为境外剌探情报罪既遂的定罪量刑?,0.859095688
量刑标准,酒驾酒精含量量刑标准,0.859307821
其它,"挪用公款是行为犯罪吗,有哪些规定",0.860123625
量刑标准,故意销毁会计账簿罪既遂判刑标准?,0.861197386
法律条文,非法买卖爆炸物罪既遂的刑事责任?,0.861341203
概念,你好能否介绍一下逃避追缴欠税罪的概念,0.861809134
法律条文,冒昧问一下非法出售用于骗取出口退税、抵扣税款发票罪的刑法条文是什么,0.862749318
其它,二审刑事判决抗诉期限是如何规定的,0.862825461
法律条文,滥伐林木罪刑事责任应该怎么承担?,0.862984389
其它,打架斗殴双方责任认定,0.864238193
量刑标准,擅自发行企业债券罪既遂如何处罚?,0.864497112
量刑标准,打扰问一下国有公司、企业、事业单位人员滥用职权罪怎么处罚,0.864607825
量刑标准,故意伤害罪投案自首的应当如何处罚,0.865402346
从属,冒昧问一下滥用职权罪的一级罪名是,0.865509248
量刑标准,隐匿财务会计报告罪既遂判刑规定?,0.865636608
其它,足浴店涉黄做收银被抓,0.86564394
量刑标准,商检徇私舞弊罪既遂怎么定罪处罚?,0.866087281
其它,未成年有案底可以开无犯罪证明吗？,0.866185729
其它,轻伤害可以取保候审吗,0.866330785
量刑标准,过失损坏广播电视设施罪处罚规定?,0.866552256
从属,请问组织卖淫罪属于什么犯罪类型,0.867999698
概念,请问能否告知滥用管理公司、证券职权罪的概念,0.868162479
特征,您好聚众冲击国家机关罪的特征是什么,0.868275751
特征,冒昧问一下违规披露、不披露重要信息罪的要件是什么,0.868642393
量刑标准,"恐怖主义犯罪怎样处罚,怎么规定的",0.87001531
其它,就是我在晚上裸聊别骗,0.871121261
特征,出售国有资产罪构成要件具体规定?,0.871201943
从属,非法吸收公众存款罪属于什么罪,0.871446906
量刑标准,盗掘古墓罪的最新处罚标准是什么?,0.872093582
其它,我网赌银行卡被冻结了,0.872523277
法律条文,请教一下故意泄露国家秘密罪的法律依据是什么,0.872606191
量刑标准,最新刑法战时临阵脱逃罪量刑标准?,0.872917552
量刑标准,您好销售侵权复制品罪的量刑是什么,0.873133564
其它,两年前被强奸没有证据,0.873890779
量刑标准,虚假诉讼罪处罚规定?,0.874408822
法律条文,请教一下盗掘古人类化石、古脊椎动物化石罪的法律条文是什么,0.875164832
量刑标准,"非法采矿怎样定罪,法律怎么规定的",0.875202217
量刑标准,非法运输爆炸物罪既遂法院如何判?,0.875571702
其它,在担保公司上班违法吗,0.876541499
其它,非法拘禁罪能不能撤案,0.876895616
量刑标准,刑事伪造公司债券罪怎么量刑处罚?,0.877409488
概念,我咨询共同危险驾驶罪,0.877452773
法律条文,盗窃、抢夺武器装备、军用物资罪对应的刑法条文有哪些,0.87755199
其它,卖假烟不满一万什么罪,0.877946626
概念,能否告知侮辱国旗、国徽罪有什么定义？,0.879848406
其它,"职务犯罪是过失犯罪吗,有哪些规定",0.879852086
概念,冒昧问一下可以介绍走私、贩卖、运输、制造毒品罪定义,0.880369443
量刑标准,"涉嫌非法营运怎样处罚,怎么规定的",0.881845382
量刑标准,最新刑法重大责任事故罪量刑标准?,0.882227439
其它,父亲杀人会影响几代人,0.88334616
特征,销售伪劣兽药罪的构成特征有哪些?,0.883395183
法律条文,请问诱骗投资者买卖证券、期货合约罪的法律条文是什么,0.883551151
其它,过失犯罪会影响政审吗,0.884017523
法律条文,放火罪既遂判刑规定?,0.884081103
量刑标准,铁路运营安全事故罪既遂判刑标准?,0.885242651
其它,未成年人犯罪的相关法律规定是哪些,0.887465422
量刑标准,构成执行裁定失职罪一般会怎么判?,0.887539338
特征,请问危险物品肇事罪的构成要件是什么,0.888697958
法律条文,传染病防治失职罪对应的刑法条文有哪些,0.889378316
量刑标准,盗窃罪一般累犯怎么判,0.890068242
其它,假想不犯罪构成过失吗,0.890564706
量刑标准,战时故意提供虚假敌情罪怎么量刑?,0.890942633
其它,持刀抢劫属于什么行为,0.891211612
特征,报复陷害罪的构成要件有哪些,0.891498523
其它,经济案件从犯如何处理,0.891914734
法律条文,危险驾驶罪包括吸毒吗,0.892057439
法律条文,"侵占罪在哪立案,法律的规定是什么",0.892238954
特征,打扰问一下非法占用农用地罪的四要件是什么,0.89278071
量刑标准,"窝藏罪怎么判?,法律上有哪些规定",0.893287803
其它,外国人在我国犯罪适用哪个国家法律,0.893322833
量刑标准,醉驾怎样处罚要判刑吗,0.893594364
其它,刑事案件移送法律依据,0.893814353
量刑标准,敲诈罪严重的判死刑吗,0.894080212
其它,检察院退侦容易取保吗,0.894411588
其它,盗窃罪和侵占罪的区别,0.894794681
量刑标准,您好，我问一下诈骗两万元会判几年,0.896486592
法律条文,故意伤害罪的立案标准是怎么样的?,0.89788308
法律条文,醉酒标准是怎么判定的,0.897980986
法律条文,抢夺枪支罪既遂的刑事责任是什么?,0.899411323
量刑标准,爆炸罪最多判多少年?,0.899417492
其它,判了刑的人能当队长吗,0.900334202
量刑标准,请问非法收购运输加工出售国家重点保护植物及其制品罪的刑期是多久,0.900507486
其它,犯罪既遂要一定数额吗,0.900744626
量刑标准,承兑汇票诈骗如何判刑,0.901698301
法律条文,非法使用窃听专用器材罪立案标准?,0.902330115
量刑标准,故意毁坏财物如何定罪,0.902469284
量刑标准,非法生产警用装备罪既遂处罚标准?,0.903287811
量刑标准,故意杀人自首怎么量刑,0.905041263
法律条文,2023最新传销罪立案标准是什么,0.906116117
其它,滥用监护权有哪些行为,0.906654067
量刑标准,未满16岁不知情况下抢劫罪怎么判,0.90844921
量刑标准,挪用公款如何定罪处罚,0.908487617
量刑标准,新刑法侵犯公民个人信息罪怎么判?,0.908888445
量刑标准,电信诈骗2万元判几年,0.90918006
特征,您好非法行医罪的要件是什么,0.909606326
特征,冒昧问一下非法占用农用地罪的要件有哪些,0.909831262
概念,可以介绍劫持船只、汽车罪介绍,0.910737656
量刑标准,犯了违法运用资金罪怎么量刑处罚?,0.910942074
其它,死刑复核结果如何进行,0.912236832
法律条文,冒昧问一下非法携带武器、管制刀具、爆炸物参加集会、游行、示威罪有哪些法条,0.912309067
其它,缓刑犯能够构成累犯吗,0.912418075
概念,你好，麻烦问一下解释一下危险驾驶罪定义的意思,0.912706732
量刑标准,销售假药罪的最新量刑标准是什么?,0.91353534
量刑标准,非法走私制毒物品罪法院会判多久?,0.913575926
法律条文,聚众斗殴罪的认定界限,0.913715553
概念,阻碍军事行动罪介绍,0.914602898
量刑标准,"抢夺罪判多少年,法律是如何规定的",0.914966797
法律条文,受贿罪的相关法律规定是什么,0.915525804
法律条文,故意伤害罪立案标准？,0.915574887
量刑标准,构成欺骗他人吸毒罪既遂怎么量刑?,0.915795252
特征,你好，麻烦问一下生产、销售不符合标准的医用器材罪的要件是什么,0.91719961
特征,你好，我想问一下虐待罪要怎么认定,0.917536642
法律条文,操纵证券、期货市场罪对应的法律规定有哪些,0.918221396
量刑标准,交通肇事罪的最高量刑标准是怎样的,0.918454736
从属,问一下非法携带枪支弹药管制刀具、危险物品危及公共安全罪属于哪类罪名,0.918494998
法律条文,擅自进口固体废物罪有什么相关法律规定,0.91857064
其它,醉驾检察院不起诉条件,0.918741374
量刑标准,骗取票据承兑罪既遂具体量刑标准?,0.918762064
其它,您好咨询一下诈骗亲戚的属于诈骗吗,0.91881617
量刑标准,电信诈骗处罚如何处罚,0.919650032
其它,经侦证据不足能立案吗,0.919678326
量刑标准,侵犯公民个人信息罪具体量刑标准?,0.919935686
量刑标准,"贩毒初犯怎么判,具体的规定是什么",0.920200972
量刑标准,中国新刑法破坏交通设施罪判几年?,0.921250602
量刑标准,非法买卖弹药罪既遂怎么处罚量刑?,0.921264701
其它,组织卖淫罪可以轻判吗,0.921591771
量刑标准,"故意伤害罪重伤判几年,有哪些规定",0.921634612
法律条文,请问一下网络诈骗罪立案标准是什么,0.922474883
法律条文,"精神病人犯罪如何处理,有哪些规定",0.922613505
量刑标准,股票诈骗罪量刑指南?,0.923330226
特征,冒昧问一下拐骗儿童罪的要件是什么,0.923383898
其它,刑拘是不是等着判刑了,0.92398786
特征,哪些要素会构成生产并销售劣药罪?,0.924071643
量刑标准,"涉嫌非法营运怎么处罚,怎么规定的",0.924352914
其它,"刑事记录怎么查,法律的规定是什么",0.92452095
概念,怎样解释侵犯少数民族风俗习惯罪有什么定义？,0.924821755
量刑标准,非法转让武器装备罪量刑标准细分?,0.925084669
量刑标准,操纵期货市场罪既遂怎么处罚量刑?,0.927892549
其它,"网络犯罪的行为有哪些,怎么规定的",0.928017979
其它,被诈骗600能追回吗,0.928294885
其它,缓刑结束之后自由了吗,0.928693819
其它,检察院受理抗诉案条件,0.929866473
其它,开车把人撞成重伤构成交通肇事罪吗,0.930173444
法律条文,妨害公务罪能不能调解,0.930987279
其它,坐牢表现好可以减刑吗,0.932011878
法律条文,盗掘古墓罪刑事责任应该怎么承担?,0.932322535
从属,请教一下虐待被监管人罪是哪种犯罪类型,0.93237651
特征,问一下非法出卖、转让武器装备罪的构成要件有哪些,0.93256973
量刑标准,一般容留卖淫罪既遂是怎么判刑的?,0.934195274
量刑标准,毁坏他人名誉罪判几年,0.934275411
法律条文,辩护人伪造证据罪立案标准是什么?,0.934428591
其它,请问一下关于团伙作案如何个人量刑,0.934485996
量刑标准,失职造成珍贵文物流失罪量刑幅度?,0.935575096
量刑标准,盗窃国家机关印章罪既遂判刑标准?,0.936314903
其它,累犯要被加重处罚吗？,0.936726283
量刑标准,"放火罪判几年?,法律的规定是什么",0.936856242
法律条文,构成掩饰犯罪所得罪会怎样追究责任,0.937417586
量刑标准,构成非法获取公民信息罪怎么处罚?,0.937927062
其它,请律师取保候审多少钱,0.938849874
法律条文,构成入室盗窃罪既遂会怎样追究责任,0.938903926
概念,侵占公司资产是欺诈吗,0.939000612
量刑标准,构成抽逃出资罪既遂法院会怎样量刑,0.939279701
法律条文,冒昧问一下销售假冒注册商标的商品罪对应的法律条文有哪些,0.939569449
量刑标准,妨害公务罪量刑标准是如何规定的?,0.939940899
量刑标准,非法运输危险物质罪既遂如何量刑?,0.94030967
量刑标准,无证驾驶加醉驾怎么处罚的法律规定,0.940717649
特征,你好，麻烦问一下背叛国家罪有哪些特征,0.941004608
其它,犯诈骗罪辩护词如何写,0.941185774
量刑标准,"刑事肇事逃逸怎么处罚,怎么规定的",0.941258308
法律条文,股东侵占企业财产罪立案标准是什么,0.942417196
量刑标准,诱骗投资者买卖证券罪既遂怎样量刑,0.942711485
其它,刑事犯罪一般多久开庭,0.94274024
特征,你好非法狩猎罪有什么特征,0.943092212
量刑标准,你好，问一下诈骗洗钱案判刑多少年,0.943543488
量刑标准,累犯诈骗十万元如何判,0.943690554
量刑标准,"引诱卖淫罪量刑指南?,怎么规定的",0.943874073
量刑标准,您好生产、销售不符合卫生标准的化妆品罪的处罚是什么,0.944201925
量刑标准,阻碍解救被绑架儿童罪既遂判多久?,0.944327466
量刑标准,您好抗税罪的量刑是什么,0.9447479
其它,吸收合并和注销的区别,0.947297519
量刑标准,信息披露违规罪既遂怎么处罚量刑?,0.948046797
其它,从犯可以分为什么情况,0.949453566
特征,"贩毒未遂的认定,法律上有哪些规定",0.949518693
其它,非法人组织是什么意思,0.949535393
量刑标准,构成非法出租枪支罪既遂怎么量刑?,0.950436091
量刑标准,不报或谎报安全事故罪最高可判几年,0.950720096
概念,解释一下受贿罪定义,0.950836284
其它,洒精含量43%咋处理,0.951950566
量刑标准,劫持航空器罪会受到什么样的处罚?,0.9520549
特征,您好投放危险物质罪的要件有哪些,0.952319202
其它,缓刑制度的概述是什么,0.952446296
概念,你好可以介绍违法运用资金罪介绍,0.953185008
量刑标准,肇事致人死亡怎么处罚,0.9532411
概念,走私普通货物罪是什么,0.953296984
量刑标准,隐瞒犯罪所得收益罪既遂量刑指南?,0.954561879
量刑标准,构成涉嫌生产销售劣药罪怎么判刑?,0.954757534
从属,请教一下破坏监管秩序罪的一级罪名是,0.955209901
特征,非法制造发票罪的构成特征有哪些?,0.955326591
概念,请教一下可以问一下战时拒绝、逃避服役罪解释,0.955366108
量刑标准,欺诈发行股票、债券罪既遂的量刑?,0.956667615
其它,拘留期间可以探视吗？,0.957091154
法律条文,你好请问抽逃出资罪立案标准是什么,0.957413576
特征,重大责任事故罪的主体要件有哪些?,0.957499492
量刑标准,非法拘禁侮辱会判多久,0.957661522
法律条文,"故意伤害罪的司法解释,怎么规定的",0.95833951
量刑标准,构成隐瞒犯罪所得收益罪怎么判刑?,0.9592081
其它,交通肇事罪被判缓刑的条件都有哪些,0.959933476
其它,"自首必须符合什么条件,怎么规定的",0.960075035
量刑标准,一般销售劣药罪既遂是怎么处罚的?,0.960077512
概念,你好，麻烦问一下怎样解释过失损毁文物罪是啥意思,0.960404955
量刑标准,打扰问一下过失损毁文物罪判多长时间,0.960764908
量刑标准,刑事欺诈发行股票罪怎么量刑处罚?,0.960869471
特征,非法私藏弹药罪需要哪些构成要件?,0.961496347
量刑标准,生产伪劣化肥罪既遂判刑标准细分?,0.962063739
量刑标准,故意毁坏财物罪既遂具体量刑标准?,0.962267308
法律条文,辽宁挪用资金立案标准,0.963297815
其它,我网赌冲了200块钱,0.964013686
法律条文,请教一下滥用管理公司、证券职权罪的法律条文是什么,0.964061888
量刑标准,中国对非法储存枪支罪的处罚标准?,0.964389156
法律条文,哪些行为会触犯盗窃罪,0.964882354
量刑标准,"赌场放高利贷会判多久,怎么规定的",0.965307454
量刑标准,撞死人没逃逸判几年罪,0.965492978
法律条文,达到什么标准销售假药罪才能立案?,0.965774019
从属,您好非法出卖、转让武器装备罪的上级罪名是什么,0.965974061
量刑标准,禁止掉头的地方掉头怎么处罚。在吗,0.966009788
特征,问一下如何认定是否构成寻衅滋事罪,0.96650043
特征,请教一下骗购外汇罪怎么认定,0.966702873
量刑标准,叛逃罪判多久,0.966834704
其它,虚拟财产受侵犯怎么办,0.96728539
量刑标准,刑法对集体传销活动罪的定罪标准?,0.967475406
量刑标准,故意杀人致死怎么判刑,0.96747937
其它,监外执行需要注意什么,0.967903585
量刑标准,妨害动物检疫罪既遂法院会判多久?,0.967973639
量刑标准,"第一次偷盗罪怎样处置,有哪些规定",0.968870676
量刑标准,有价证券诈骗罪既遂判刑最新规定?,0.969543792
量刑标准,犯了变造股票债券罪既遂怎么处罚?,0.969566905
特征,聚众斗殴行为的构成要件具体是什么,0.970786071
法律条文,合同诈骗罪形式有哪些,0.970987956
特征,根据我国法律的规定怎样才能构成贩毒罪,0.971056914
法律条文,西安职务侵占立案标准,0.971143492
概念,请教一下可以介绍非法获取军事秘密罪是啥意思,0.971870913
其它,就是我被骗了一千块钱,0.972838431
法律条文,上海非法集资立案标准,0.973061224
从属,拐卖妇女、儿童罪属于哪类罪名,0.973505662
量刑标准,伪造金融机构批准文件罪怎么判刑?,0.97362098
其它,网络犯罪的行为有哪些,0.97455615
量刑标准,醉驾的处理方式及规则,0.97464534
量刑标准,走私武器、弹药罪既遂最少判几年?,0.974690553
量刑标准,过失提供不合格武器装备罪的处罚?,0.975586182
特征,强令违章冒险作业罪具体构成要件?,0.97570133
量刑标准,行贿罪既遂判刑标准是如何规定的?,0.976130518
其它,银行卡被锁了，怎么办,0.976178361
量刑标准,擅自发行公司债券罪量刑标准细分?,0.976345344
量刑标准,"走私武装弹药怎么判刑,怎么规定的",0.976514934
特征,问一下故意泄露国家秘密罪的构成要件有哪些,0.976568372
量刑标准,打扰问一下假冒注册商标罪怎么处罚,0.977217852
从属,违规披露、不披露重要信息罪是哪个类别的罪名,0.977292476
量刑标准,醉驾处罚标准是怎样的,0.980693151
其它,我想咨询一下非法所得的钱怎么认定,0.981215684
量刑标准,我想了解一下洗钱罪量刑标准的规定,0.981460463
量刑标准,"破坏界碑罪会怎么处罚,怎么规定的",0.981586848
其它,刑事案件律师先收费吗,0.983246075
法律条文,合同诈骗多少金额立案,0.983708307
特征,盗窃国家机关证件罪具体构成要件?,0.983889417
量刑标准,你好资助恐怖活动罪判多久,0.984016409
量刑标准,国有企业人员失职罪既遂怎么判刑?,0.984856686
其它,人身受到威胁能立案吗,0.985039356
其它,"劝同案犯自首算立功吗,有哪些规定",0.985760564
量刑标准,打扰问一下传授犯罪方法罪的量刑是什么,0.986105457
量刑标准,销售侵权复制品罪一般要怎么判刑?,0.986744682
法律条文,诈骗2700元判刑吗,0.986810683
概念,打扰问一下如何理解破坏永久性测量标志罪是啥意思,0.986958385
量刑标准,伪造、变造金融票证罪一般判几年?,0.987001211
量刑标准,"多人共同盗窃怎么量刑,有哪些规定",0.987359709
特征,故意延误投递邮件罪的特征是什么,0.988084208
特征,问一下盗窃、抢夺、毁灭国家机关公文、证件、印章罪有哪些特征,0.98811868
概念,解释解释组织、利用会道门、邪教组织、利用迷信破坏法律实施罪是啥？,0.989071239
法律条文,中国刑法生产有害食品罪怎么立案?,0.989604379
其它,强制戒毒两年能保释吗,0.991692756
其它,判刑刑期什么时候算起,0.99290154
法律条文,经济被骗罪的立案标准,0.993099474
特征,走私贵重金属罪具体构成要件是什么,0.993123844
量刑标准,法院对持有假币罪既遂的裁量标准?,0.993533251
特征,怎么样构成为境外非法提供情报罪?,0.995261856
量刑标准,"职务侵占罪怎么量刑?,怎么规定的",0.995673974
其它,刑事责任能力如何鉴定,0.995880097
量刑标准,行贿罪判刑标准细分?,0.996010486
量刑标准,走私稀有珍贵动物罪既遂量刑幅度?,0.996166144
量刑标准,串通投标罪要判多少年,0.99657038
特征,冒昧问一下侮辱罪的构成要件是什么,0.996710969
特征,请问逃汇罪的构成要件是什么,0.997306184
法律条文,贪污罪立案标准是什么,0.99744193
其它,主犯从犯是同时上庭吗,0.997602277
其它,怎样可以暂予监外执行,0.99893584
